50.0024	2.200e1
50.0055	1.330e2
50.0086	8.200e1
50.0117	6.600e1
50.0148	4.900e1
50.0178	7.000e1
50.0209	6.200e1
50.0240	1.900e1
50.0271	2.500e1
50.0302	5.500e1
50.0333	4.400e1
50.0364	4.900e1
50.0395	3.500e1
50.0425	0.000e0
50.0456	0.000e0
50.0487	4.300e1
50.0518	1.730e2
50.0549	4.600e1
50.0580	9.300e1
50.0611	8.700e1
50.0642	1.900e1
50.0673	4.800e1
50.0703	1.030e2
50.0734	6.200e1
50.0765	3.400e1
50.0796	2.600e1
50.0827	1.700e1
50.0858	2.400e1
50.0889	2.000e1
50.0920	4.500e1
50.0951	6.100e1
50.0982	3.900e1
50.1012	7.000e1
50.1043	7.400e1
50.1074	2.100e1
50.1105	5.200e1
50.1136	3.200e1
50.1167	5.600e1
50.1198	3.600e1
50.1229	0.000e0
50.1260	1.100e1
50.1291	7.500e1
50.1322	1.400e1
50.1352	5.800e1
50.1383	3.400e1
50.1414	2.200e1
50.1445	3.700e1
50.1476	4.800e1
50.1507	7.400e1
50.1538	2.600e1
50.1569	2.300e1
50.1600	5.900e1
50.1631	7.800e1
50.1662	5.700e1
50.1693	9.000e0
50.1723	9.600e1
50.1754	1.240e2
50.1785	8.600e1
50.1816	1.000e1
50.1847	8.500e1
50.1878	5.300e1
50.1909	9.500e1
50.1940	5.300e1
50.1971	4.500e1
50.2002	4.000e1
50.2033	1.300e1
50.2064	0.000e0
50.2095	7.000e0
50.2126	3.000e1
50.2156	3.800e1
50.2187	8.000e1
50.2218	2.200e1
50.2249	1.600e1
50.2280	7.800e1
50.2311	8.100e1
50.2342	3.300e1
50.2373	1.700e1
50.2404	2.400e1
50.2435	3.700e1
50.2466	2.300e1
50.2497	6.900e1
50.2528	8.100e1
50.2559	1.100e1
50.2590	1.800e1
50.2621	4.900e1
50.2652	1.010e2
50.2683	7.300e1
50.2714	1.090e2
50.2744	6.700e1
50.2775	1.420e2
50.2806	6.800e1
50.2837	1.800e1
50.2868	1.300e1
50.2899	2.700e1
50.2930	7.100e1
50.2961	3.900e1
50.2992	3.100e1
50.3023	2.900e1
50.3054	9.300e1
50.3085	1.300e1
50.3116	3.000e1
50.3147	4.000e0
50.3178	6.600e1
50.3209	6.200e1
50.3240	7.000e1
50.3271	9.500e1
50.3302	4.700e1
50.3333	1.400e1
50.3364	2.200e1
50.3395	3.400e1
50.3426	1.600e1
50.3457	9.800e1
50.3488	3.400e1
50.3519	2.800e1
50.3550	5.000e0
50.3581	1.200e1
50.3612	6.500e1
50.3643	7.900e1
50.3674	3.000e1
50.3705	3.300e1
50.3736	2.100e1
50.3767	4.400e1
50.3798	7.100e1
50.3829	8.500e1
50.3860	1.230e2
50.3890	3.800e1
50.3922	2.200e1
50.3952	7.000e0
50.3983	3.300e1
50.4015	2.300e1
50.4045	4.200e1
50.4076	9.300e1
50.4107	5.100e1
50.4138	6.700e1
50.4170	4.500e1
50.4200	6.900e1
50.4231	4.000e1
50.4262	6.400e1
50.4293	5.100e1
50.4324	5.100e1
50.4355	1.210e2
50.4387	9.700e1
50.4417	1.100e1
50.4449	3.000e1
50.4479	3.500e1
50.4511	5.900e1
50.4542	4.500e1
50.4573	4.000e1
50.4604	1.900e1
50.4635	2.300e1
50.4666	2.900e1
50.4697	6.000e1
50.4728	3.500e1
50.4759	4.300e1
50.4790	3.400e1
50.4821	6.200e1
50.4852	5.300e1
50.4883	3.300e1
50.4914	1.260e2
50.4945	1.800e1
50.4976	4.900e1
50.5007	8.400e1
50.5038	5.800e1
50.5069	6.200e1
50.5100	6.100e1
50.5131	1.140e2
50.5162	1.030e2
50.5193	4.700e1
50.5224	2.800e1
50.5255	8.200e1
50.5286	1.030e2
50.5317	2.200e1
50.5348	4.200e1
50.5379	2.400e1
50.5410	6.600e1
50.5441	2.300e1
50.5472	6.800e1
50.5503	6.600e1
50.5534	2.000e0
50.5565	2.500e1
50.5596	1.600e1
50.5628	8.000e1
50.5659	8.800e1
50.5690	9.000e0
50.5721	3.600e1
50.5752	4.000e1
50.5783	5.200e1
50.5814	8.900e1
50.5845	9.300e1
50.5876	6.400e1
50.5907	2.200e1
50.5938	3.200e1
50.5969	4.100e1
50.6000	3.400e1
50.6031	2.700e1
50.6062	1.150e2
50.6093	3.700e1
50.6124	5.100e1
50.6155	7.100e1
50.6186	2.200e1
50.6218	4.300e1
50.6249	1.500e1
50.6280	1.400e1
50.6311	5.000e1
50.6342	7.400e1
50.6373	6.500e1
50.6404	7.200e1
50.6435	1.750e2
50.6466	4.300e1
50.6497	4.600e1
50.6528	4.000e1
50.6559	5.400e1
50.6590	4.400e1
50.6621	5.600e1
50.6653	6.100e1
50.6684	6.600e1
50.6715	6.500e1
50.6746	4.800e1
50.6777	3.200e1
50.6808	5.900e1
50.6839	2.900e1
50.6870	3.000e0
50.6901	1.800e1
50.6932	5.900e1
50.6963	2.400e1
50.6994	5.000e0
