50.0024	3.300e1
50.0055	7.000e0
50.0086	3.200e1
50.0117	3.000e1
50.0148	1.300e1
50.0178	2.500e1
50.0209	2.900e1
50.0240	4.300e1
50.0271	5.200e1
50.0302	7.200e1
50.0333	1.100e1
50.0364	9.600e1
50.0395	4.000e1
50.0425	5.000e0
50.0456	1.100e1
50.0487	4.900e1
50.0518	5.700e1
50.0549	2.000e1
50.0580	6.600e1
50.0611	2.400e1
50.0642	1.300e1
50.0673	5.200e1
50.0703	2.100e1
50.0734	1.500e1
50.0765	2.600e1
50.0796	1.000e1
50.0827	7.800e1
50.0858	2.000e1
50.0889	1.400e1
50.0920	3.100e1
50.0951	6.600e1
50.0982	2.800e1
50.1012	5.300e1
50.1043	3.300e1
50.1074	6.400e1
50.1105	2.500e1
50.1136	2.600e1
50.1167	6.700e1
50.1198	1.350e2
50.1229	6.100e1
50.1260	1.400e1
50.1291	1.100e1
50.1322	2.300e1
50.1352	1.300e1
50.1383	3.700e1
50.1414	2.400e1
50.1445	0.000e0
50.1476	1.100e2
50.1507	7.900e1
50.1538	4.300e1
50.1569	6.400e1
50.1600	5.800e1
50.1631	6.800e1
50.1662	9.500e1
50.1693	1.900e1
50.1723	1.310e2
50.1754	7.100e1
50.1785	5.300e1
50.1816	2.400e1
50.1847	4.800e1
50.1878	1.750e2
50.1909	5.900e1
50.1940	3.600e1
50.1971	2.200e1
50.2002	1.200e1
50.2033	9.000e0
50.2064	4.200e1
50.2095	3.400e1
50.2126	5.800e1
50.2156	8.300e1
50.2187	5.300e1
50.2218	4.900e1
50.2249	4.400e1
50.2280	9.700e1
50.2311	1.300e1
50.2342	7.000e0
50.2373	2.200e1
50.2404	2.400e1
50.2435	2.000e1
50.2466	0.000e0
50.2497	2.300e1
50.2528	8.100e1
50.2559	9.200e1
50.2590	1.040e2
50.2621	6.900e1
50.2652	5.800e1
50.2683	1.900e1
50.2714	2.300e1
50.2744	2.600e1
50.2775	8.400e1
50.2806	2.200e1
50.2837	5.800e1
50.2868	4.400e1
50.2899	4.500e1
50.2930	1.500e1
50.2961	6.000e1
50.2992	5.000e1
50.3023	2.300e1
50.3054	7.200e1
50.3085	3.200e1
50.3116	7.900e1
50.3147	6.600e1
50.3178	1.600e1
50.3209	3.600e1
50.3240	1.160e2
50.3271	4.200e1
50.3302	1.000e1
50.3333	1.500e1
50.3364	2.500e1
50.3395	8.500e1
50.3426	4.100e1
50.3457	3.200e1
50.3488	1.900e1
50.3519	1.300e1
50.3550	4.400e1
50.3581	8.800e1
50.3612	6.500e1
50.3643	5.400e1
50.3674	4.900e1
50.3705	3.000e1
50.3736	5.500e1
50.3767	6.400e1
50.3798	1.020e2
50.3829	6.700e1
50.3860	8.100e1
50.3890	4.300e1
50.3922	6.000e1
50.3952	3.300e1
50.3983	4.900e1
50.4015	2.900e1
50.4045	3.000e1
50.4076	2.000e1
50.4107	2.900e1
50.4138	3.400e1
50.4170	6.600e1
50.4200	4.600e1
50.4231	1.000e1
50.4262	0.000e0
50.4293	1.300e1
50.4324	4.300e1
50.4355	3.600e1
50.4387	1.600e1
50.4417	2.600e1
50.4449	9.000e1
50.4479	1.790e2
50.4511	1.180e2
50.4542	7.100e1
50.4573	3.300e1
50.4604	5.900e1
50.4635	1.800e1
50.4666	7.000e0
50.4697	2.300e1
50.4728	2.100e1
50.4759	2.800e1
50.4790	3.000e1
50.4821	1.800e1
50.4852	7.000e0
50.4883	2.200e1
50.4914	1.100e1
50.4945	1.270e2
50.4976	1.200e2
50.5007	4.800e1
50.5038	2.100e1
50.5069	4.800e1
50.5100	1.900e1
50.5131	1.700e1
50.5162	4.000e1
50.5193	4.500e1
50.5224	3.800e1
50.5255	3.600e1
50.5286	2.600e1
50.5317	5.300e1
50.5348	5.500e1
50.5379	2.000e1
50.5410	2.400e1
50.5441	8.600e1
50.5472	1.060e2
50.5503	5.800e1
50.5534	3.400e1
50.5565	6.300e1
50.5596	2.100e1
50.5628	6.600e1
50.5659	1.010e2
50.5690	4.400e1
50.5721	9.000e0
50.5752	6.300e1
50.5783	4.100e1
50.5814	1.200e1
50.5845	6.300e1
50.5876	4.100e1
50.5907	5.300e1
50.5938	7.000e1
50.5969	4.000e0
50.6000	8.000e0
50.6031	8.000e0
50.6062	9.000e0
50.6093	6.000e0
50.6124	6.800e1
50.6155	9.400e1
50.6186	2.100e1
50.6218	4.700e1
50.6249	2.100e1
50.6280	3.400e1
50.6311	5.500e1
50.6342	1.220e2
50.6373	4.700e1
50.6404	8.000e0
50.6435	3.900e1
50.6466	4.800e1
